,IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacoesEmIESInternacional,UltimaFiliacaoEmIES
199,4597502232092,2.0, , , ,107.0,27.0,UNIVERSIDADE ESTADUAL CAMPINAS; REVISTA FACULDADE ODONTOLOGIA BAURU 0104 8007; ORAL DISEASES 1354 523X; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; ORAL DISEASES; ONCOGENE; ORAL ONCOLOGY,ORAL DISEASES 1354 523X,1,0
200,4638134848449,4.0, , , ,1.0,4.0,ESCOLA ESTADUAL ARCHITICLINO SANTOS; CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS; ESCOLA ESTADUAL SAMUEL KLABIN,ESCOLA ESTADUAL ARCHITICLINO SANTOS,0,0
201,4657477950633,4.0, , , ,60.0,14.0,ACADEMIA IRON WORKS GYM; UNIVERSIDADE ESTADUAL LONDRINA; ACADEMIA BRISE VOLE; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; DINABOL; EUCATEX; REVISTA BRASILEIRA CIENCIAS ESPORTE; JOURNAL OF STRENGTH AND CONDITIONING RESEARCH; REVISTA BRASILEIRA CIENCIA MOVIMENTO; INTERNATIONAL JOURNAL OF SPORTS MEDICINE; UNIVERSIDADE NORTE PARANA; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; JOURNAL OF SPORTS MEDICINE AND PHYSICAL FITNESS TESTO STAMPATO; FUNDACAO NACIONAL DESENVOLVIMENTO ENSINO SUPERIOR PARTICULAR; NUTRITION AND HEALTH; SPORTS BIOMECHANICS; JOURNAL OF BACK AND MUSCULOSKELETAL REHABILITATION; THE OPEN SPORTS SCIENCES JOURNAL; EUROPEAN JOURNAL OF SPORT SCIENCE; APPLIED PHYSIOLOGY NUTRITION AND METABOLISM; AMINO ACIDS; JOURNAL OF ORTHOPAEDICS SPINE AND SPORTS MEDICINE; INTERNATIONAL JOURNAL OF EXPERIMENTAL PATHOLOGY; JOURNAL OF SPORT AND HEALTH SCIENCE; EXPERIMENTAL PHYSIOLOGY; JOURNAL OF FUNCTIONAL MORPHOLOGY AND KINESIOLOGY; PLOS ONE; FRONTIERS IN PEDIATRICS 2296 236,PLOS ONE; FRONTIERS IN PEDIATRICS 2296 236,1,1
202,4672740914211,4.0, , , ,17.0,10.0,DEPARTAMENTO BIOLOGIA GERAL; UNIVERSIDADE SAO PAULOPIRACICABA; UNIVERSIDADE FEDERAL MINAS GERAIS; CORNELL UNIVERSITY; HOBART AND WILLIAM SMITH COLLEGES,HOBART AND WILLIAM SMITH COLLEGES,1,1
203,4692975996288,2.0, , , ,243.0,23.0,UNIVERSIDADE SAO PAULO; REVISTA DIREITO ENERGIA IBDE; REVISTA ABDI; REVISTA CADE; REVISTA DIREITO PUBLICO ECONOMIA RDPE; PONTIFICIA UNIVERSIDADE CATOLICA SAO PAULO; UNIVERSIDADE SAO JUDAS TADEU; FUNDACAO GETULIO VARGAS; FUNDACAO GETULIO VARGAS SP; ESCOLA SUPERIOR ADVOCACIA OAB; INSTITUTO SERZEDELLO CORREA TRIBUNAL CONTAS UNIAO; UNIVERSIDADE FEDERAL FLUMINENSE; UNIVERSIDADE BRASILIA; FACULDADE SAUDE PUBLICA; MINISTERIO DAS COMUNICACOES; AGENCIA NACIONAL TELECOMUNICACOES; ORDEM DOS ADVOGADOS BRASIL SP; GOVERNO ESTADO SAO PAULO; NUCLEO ESTUDOS SOBRE POLITICA SOCIEDADE; CAMARA DOS DEPUTADOS; COMISSAO SERVICOS PUBLICOS ENERGIA; AGENCIA NACIONAL ENERGIA ELETRICA; MINISTERIO DAS CIDADES; DEPARTAMENTO ESTRADAS RODAGEM SAO PAULO; BANCO NACIONAL DESENVOLVIMENTO ECONOMICO SOCIAL; PETROLEO BRASILEIRO RIO JANEIRO MATRIZ; BANCO INTERNACIONAL RECONSTRUCAO DESENVOLVIMENTO BANCO MUNDIAL; ASSOCIACAO BRASILEIRA DAS AGENCIAS REGULADORAS; EMPRESA METROPOLITANA TRANSPORTES URBANOS SAO PAULO; ASSOCIACAO IBEROAMERICANA ESTUDOS REGULACAO; PREFEITURA MUNICIPAL VITORIA; REVISTA CONCORRENCIA REGULACAO; REVISTA DIREITO ADMINISTRATIVO RDA; REVISTA BRASILEIRA INFRAESTRUTURA RBINF; REVISTA SINTESE LICITACOES CONTRATOS CONVENIOS; REVISTA SINTESE RESPONSABILIDADE PUBLICA; REDAC REVISTA DIREITO ADMINISTRATIVO CONTEMPORANEO; REVISTA DIGITAL DIREITO ADMINISTRATIVO; RDDP REVISTA DIGITAL DIREITO PUBLICO USP; REVISTA PESQUISAS JURIDICAS UFRN; REVISTA ESTUDOS ECONOMICOS USP; REVISTA JURIDICA PRESIDENCIA; REVISTA DIREITO DESENVOLVIMENTO HUMANO PUCPR; REVISTA CNJ,REVISTA DIREITO DESENVOLVIMENTO HUMANO PUCPR; REVISTA CNJ,1,0
204,4706603300740,4.0, , , ,13.0,3.0,UNIVERSIDADE FEDERAL PELOTAS; ASSOCIACAO EDUCACIONAL FREI NIVALDO LIEBEL CELER FACULDADES; ESCOLA ARTES CHAPECO; UNIVERSIDADE OESTE SANTA CATARINA; UNIVERSIDADE COMUNITARIA REGIAO CHAPECO; SECRETARIA CULTURA PREFEITURA MUNICIPAL CHAPECO; FUNDACAO CULTURAL CHAPECO PREFEITURA MUNICIPAL CHAPECO; UNIVERSIDADE ESTADO SANTA CATARINA; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA SUL RIO GRANDENSE; INSTITUTO FEDERAL SUL RIO GRANDENSE CAMPUS LAJEADO; REVISTA COMPOR,REVISTA COMPOR,0,0
205,4724819270398,4.0, , , ,18.0,4.0,UNIVERSIDADE ESTADUAL MARINGA; ASSOCIACAO MEDICA PARANA; CENTRO UNIVERSITARIO INGA; HOSPITAL UNIVERSITARIO REGIONAL MARINGA; HOSPITAL SANTA RITA,HOSPITAL SANTA RITA,0,0
206,4733536024382,4.0, , , ,1.0,4.0,SERVICO SOCIAL INDUSTRIA; UNIAO METROPOLITANA EDUCACAO CULTURA; UNIDADES ENSINO SUPERIOR BAHIA; INSTITUTO MANTENEDOR ENSINO SUPERIOR BAHIA; UNIVERSIDADE FEDERAL BAHIA; SECRETARIA PLANEJAMENTO ESTADO BAHIA; DELEGACIA RECEITA FEDERAL JULGAMENTO EM SALVADOR; UNIVERSIDADE ESTADUAL FEIRA SANTANA,UNIAO METROPOLITANA EDUCACAO CULTURA,0,0
207,4789009786905,4.0, , , ,11.0,8.0,ESCOLA SENADOR CARLOS JOSE BOTELHO; UNIVERSIDADE FEDERAL SAO CARLOS; JOURNAL OF MECHANICS OF MATERIALS AND STRUCTURES; NEW MEXICO STATE UNIVERSITY; UNIVERSITY OF ILINOIS AT URBANA CHAMPAIGN; MATHEMATICAL METHODS IN THE APPLIED SCIENCES ONLINE; UNIVERSIDADE SAO PAULO,UNIVERSITY OF ILINOIS AT URBANA CHAMPAIGN,1,1
208,4802555138483,5.0, , , ,23.0,8.0,UNIVERSIDADE FEDERAL CAMPINA GRANDE; CENTRO NACIONAL PESQUISA ALGODAO; SERVICO APOIO AS MICRO PEQUENAS EMPRESAS JOAO PESSOA; UNIVERSIDADE FEDERAL PARAIBA; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; REVISTA BRASILEIRA INFORMACOES CIENTIFICAS; INSTITUTO NACIONAL SEMIARIDO; INSTITUTO BIOEDUCACAO; FACULDADE NORTE PARANA; REVISTA BRASILEIRA GESTAO AMBIENTAL; GRUPO VERDE AGROECOLOGIA ABELHA GVAA; INFORMATIVO TECNICO SEMIARIDO,UNIVERSIDADE FEDERAL CAMPINA GRANDE; REVISTA BRASILEIRA GESTAO AMBIENTAL,1,1
209,4806540819784,4.0, , , ,41.0,20.0,UNIVERSIDADE FEDERAL MINAS GERAIS; PONTIFICIA UNIVERSIDADE CATOLICA; HOSPITAL MUNICIPAL ODILON BEHRENS; FUNDACAO LEGIAO BRASILEIRA ASSISTENCIA; ASSOCIACAO BRASILEIRA ODONTOLOGIA; HOSPITAL FELICIO ROCHO; PREFEITURA MUNICIPAL PORTO ALEGRE; UNIVERSIDADE SAO PAULO; PREFEITURA SAO BRAS SUACUI; PREFEITURA CONGONHAS; MACEDONIAN JOURNAL OF MEDICAL SCIENCES; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; DENTISTRY; INTERNATIONAL JOURNAL OF DENTISTRY PRINT; BIOMED RESEARCH INTERNATIONAL; JOURNAL OF MORPHOLOGICAL SCIENCES; ASSOCIACAO BRASILEIRA CIRURGIOES DENTISTAS; GRIFFITH UNIVERSITY,GRIFFITH UNIVERSITY,1,1
210,4848430135482,3.0, , , ,2.0,4.0,HOSPITAL UNIVERSITARIO EVANGELICO CURITIBA; HOSPITAL INFANTIL PEQUENO PRINCIPE; HOSPITAL VITA CURITIBA; HOSPITAL REGIONAL INFANTIL WALDEMAR MONASTIER; PONTIFICIA UNIVERSIDADE CATOLICA PARANA; FACULDADE EVANGELICA PARANA; CLINICA PARANAENSE ASSISTENCIA MEDICA,HOSPITAL UNIVERSITARIO EVANGELICO CURITIBA,1,0
211,4865282778612,4.0, , , ,3.0,7.0,UNIVERSIDADE FEDERAL VALE SAO FRANCISCO; NORCONSULT PROJETOS CONSULTORIA LTDA; MINISTERIO PLANEJAMENTO ORCAMENTO GESTAO; INSTITUTO EDUCACAO SUPERIOR BRASILIA,INSTITUTO EDUCACAO SUPERIOR BRASILIA,0,0
212,4923271744434,5.0, , , ,29.0,27.0,UNIVERSIDADE FEDERAL ALAGOAS; FUNDACAO AMPARO A PESQUISA ESTADO ALAGOAS; VIVENCIA NATAL; UNIVERSIDADE TIRADENTES; IMPETO; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; UNIVERSITA DI BOLOGNA,UNIVERSIDADE FEDERAL ALAGOAS,1,1
213,4928784504087,3.0, , , ,25.0,11.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; MINISTERIO PUBLICO SAO PAULO; UNIVERSIDADE ESTADUAL MARINGA; REVISTA BRASILEIRA ENGENHARIA AGRICOLA AMBIENTAL ONLINE; FORUM AMBIENTAL ALTA PAULISTA; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; ANAP; REVISTA GESTAO AMBIENTAL SUSTENTABILIDADE; REVISTA ESTUDOS AMBIENTAIS ONLINE; RWTHA AACHEN UNIVERSITY; REVISTA DAE,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; REVISTA DAE,1,1
214,4959743108152,1.0, , , ,1.0,1.0,,,0,0
215,4969240358578,4.0, , , ,11.0,6.0,FUNDACAO OSWALDO CRUZ; UNIVERSIDADE FEDERAL SERGIPE; ANNALS OF CLINICAL CYTOLOGY AND PATHOLOGY; CENTRO APERFEICOAMENTO PROFISSIONAL BIOMEDICO; CENTRO ENSINO JORDAO ROSARIO; FACULDADE EDUCACAO SAO LUIS; FACULDADES INTEGRADAS MARIA THEREZA; COLEGIO PEDRO SEGUNDO; DIALOGOS PERSPECTIVAS EM EDUCACAO ESPECIAL; PREFEITURA CIDADE RIO JANEIRO,CENTRO APERFEICOAMENTO PROFISSIONAL BIOMEDICO; COLEGIO PEDRO SEGUNDO; PREFEITURA CIDADE RIO JANEIRO,0,1
216,4992444844493,4.0, , , ,9.0,17.0,FUNDACAO OSWALDO CRUZ; UNIVERSIDADE ESTACIO SA; AGENCIA NACIONAL VIGILANCIA SANITARIA; SECRETARIA ESTADO SAUDE RIO JANEIRO; CADERNOS SAUDE PUBLICA FIOCRUZ; CIENCIA SAUDE COLETIVA IMPRESSO,CIENCIA SAUDE COLETIVA IMPRESSO,0,0
217,5005751598450,3.0, , , ,33.0,8.0,CAIXA ECONOMICA FEDERAL; BANCO BRASIL SA; OBJETIVA JR; FACULDADE PALOTINA SANTA MARIA; INTERNATIONAL JOURNAL OF MANAGEMENT AND BUSINESS STUDIES; FUNDACAO EDUCACIONAL MACHADO ASSIS; UNIVERSIDADE FRANCISCANA; REVISTA ADMINISTRACAO UFSM; REVISTA PALOTINA ADMINISTRACAO; UNIVERSIDADE FEDERAL SANTA MARIA; UNIVERSIDADE REGIONAL INTEGRADA ALTO URUGUAI DAS MISSOES; INSTITUTO FEDERAL FARROUPILHA; REVISTA GESTAO FINANCAS CONTABILIDADE; ECONOMIC MODELLING; INTERNATIONAL INVENTION JOURNAL OF ARTS AND SOCIAL SCIENCES; REVISTA CENTRO CIENCIAS SOCIAIS HUMANAS UNIVERSIDADE FEDERAL SA; JOURNAL OF ECONOMICS AND INTERNATIONAL BUSINESS MANAGEMENT; INTERNATIONAL REVIEW OF FINANCIAL ANALYSIS; ECONOMIA GESTAO; CADERNO PROFISSIONAL ADMINISTRACAO UNIMEP; RAM REVISTA ADMINISTRACAO MACKENZIE ONLINE; REVISTA CIENCIA INOVACAO INSTITUTO FEDERAL FARROUPILHA; REVISTA ADMINISTRACAO IMED; REVISTA GESTAO AMP TECNOLOGIA,REVISTA ADMINISTRACAO IMED; REVISTA GESTAO AMP TECNOLOGIA,1,0
218,5014507037419,5.0, , , ,39.0,19.0,REVISTA BRASILEIRA FINANCAS; UNIVERSIDADE FEDERAL FLUMINENSE; ENGEVISTA UFF; RELATORIOS PESQUISA EM ENGENHARIA PRODUCAO UFF; FUNDACAO GETULIO VARGAS; PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO,RELATORIOS PESQUISA EM ENGENHARIA PRODUCAO UFF,1,0
219,5025648896483,5.0, , , ,17.0,16.0,UNIVERSIDADE FEDERAL PIAUI; GOVERNO ESTADO PIAUI; REVISTA FSA FACULDADE SANTO AGOSTINHO,REVISTA FSA FACULDADE SANTO AGOSTINHO,0,1
220,5062425023779,4.0, , , ,4.0,7.0,UNIVERSIDADE FEDERAL ITAJUBA; IEEE TRANSACTIONS ON POWER DELIVERY; CONTROLE AMP AUTOMACAO ONLINE; ELECTRIC POWER SYSTEMS RESEARCH PRINT; EUROPEAN TRANSACTIONS ON ELECTRICAL POWER; REVISTA CONTROLE AMP AUTOMACAO SOCIEDADE BRASILEIRA AUTOMACAO; INTERNATIONAL JOURNAL OF ELECTRICAL POWER AMP ENERGY SYSTEMS,ELECTRIC POWER SYSTEMS RESEARCH PRINT,0,0
221,5084000543540,4.0, , , ,7.0,4.0,UNIVERSIDADE FEDERAL CAMPINA GRANDE; UNIVERSIDADE FEDERAL PARAIBA,,0,0
222,5095067087601,4.0, , , ,14.0,7.0,DALTON TRANSACTIONS 2003 PRINT; CRYSTENGCOMM CAMBRIDGE ONLINE; RSC ADVANCES AN INTERNATIONAL JOURNAL TO FURTHER THE CHEMICAL SCIENCES; JOURNAL OF MATERIALS CHEMISTRY C,,0,0
223,5097277970476,4.0, , , ,41.0,4.0,,,0,0
224,5151226931625,5.0, , , ,3.0,10.0,UNIVERSIDADE FEDERAL RIO GRANDE SUL; ASSOCIACAO BRASILEIRA ENFERMAGEM; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; INSTITUTO NACIONAL PREVIDENCIA SOCIAL; ESCOLA SAUDE PUBLICA; REVISTA BRASILEIRA ENFERMAGEM IMPRESSO,UNIVERSIDADE FEDERAL RIO GRANDE SUL,0,1
225,5208039692691,4.0, , , ,6.0,5.0,CENTRAIS ELETRICAS SEDE; UNIVERSIDADE ESTADO RIO JANEIRO; PROJETO UNICOM; PROJETO EDUCACAO COMUNITARIO ESCOLA PARQUE; SUSAN BACH BOOKS FROM BRAZIL; THE BRITISH SCHOOL; HISTORIA HISTORIOGRAFIA; CAMBRIDGE SCHOLARS PUBLISHING; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA; ASSOCIACAO DIASPORA SEM FRONTEIRAS,INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA; ASSOCIACAO DIASPORA SEM FRONTEIRAS,1,1
226,5240552770883,4.0, , , ,17.0,7.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; CHECK LIST SAO PAULO ONLINE; HELMINTHOLOGIA TLACENE VYDANIE; UNIVERSIDADE FEDERAL PARANA; CENTRO INVESTIGACION Y ESTUDIOS AVANZADOS DEL INST POLITEC NACIONAL; ROYAL HOLLOWAY UNIVERSITY OF LONDON; ECOLOGICAL INDICATORS; JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UK ONLINE; REVIEWS IN FISH BIOLOGY AND FISHERIES; UNIVERSIDADE FEDERAL AMAZONAS; CBM CAHIERS BIOLOGIE MARINE; UNIVERSIDADE ESTADUAL PAULISTA CAMPUS RIO CLARO; AQUACULTURE; PARASITOLOGY CAMBRIDGE ONLINE; UNIVERSIDADE ESTADUAL PAULISTA CAMPUS LITORAL; ENVIRONMENTAL POLLUTION; ESTUARINE COASTAL AND SHELF SCIENCE 0272 771; PARASITOLOGY RESEARCH; PAN AMERICAN JOURNAL OF AQUATIC SCIENCES; ENVIRONMENTAL MONITORING AND ASSESSMENT; CENTRO UNIVERSITARIO SAGRADO CORACAO; COLEGIO ITA; ICMBIO CENTRO NACIONAL PESQUISA CONSERVACAO BIODIVERSIDADE MARINH; REGIONAL STUDIES IN MARINE SCIENCE,REGIONAL STUDIES IN MARINE SCIENCE,1,0
227,5250631732428,2.0, , , ,14.0,33.0,UNIVERSIDADE SAO PAULO,UNIVERSIDADE SAO PAULO,0,1
228,5253444344512,3.0, , , ,1.0,6.0,UNIVERSIDADE SAO PAULO; TRIBUNAL REGIONAL FEDERAL 3A REGIAO; PROCURADORIA GERAL ESTADO SAO PAULO; ESCOLA SUPERIOR PROCURADORIA GERAL ESTADO SAO PAULO,ESCOLA SUPERIOR PROCURADORIA GERAL ESTADO SAO PAULO,0,0
229,5349558315095,4.0, , , ,11.0,19.0,UNIVERSIDADE FEDERAL PERNAMBUCO; NET INFORMATICA LTDA; UNITED NATIONS UNIVERSITY INTERNATIONAL INSTITUTE FOR SOFTWARE TECHNOLOGY; QUALITI ASSESSORIA CONSULTORIA SA; SCIENCE OF COMPUTER PROGRAMMING,SCIENCE OF COMPUTER PROGRAMMING,0,0
230,5425579105867,4.0, , , ,13.0,30.0,UNIVERSIDADE FEDERAL ESPIRITO SANTO; GEORGE WASHINGTON UNIVERSITY; COVENTRY UNIVERSITY,COVENTRY UNIVERSITY,1,1
231,5464426041071,2.0, , , ,39.0,19.0,UNIVERSIDADE FEDERAL MARANHAO; DREW PRODUTOS QUIMICOS S A; AQUATEC QUIMICA S A; GRACE AQUATEC QUIMICA LTDA; GRACE PRODUTOS QUIMICOS; DEARBORN INTERNACIONAL LTDA; BETZDEARBORN BRASIL LTDA; CGS ASSESSORIA TECNICA; SECRETARIA ESTADUAL MEIO AMBIENTE RECURSOS NATURAIS ESTADO MARAN; UNIVERSIDADE CEUMA; UNIDADE ENSINO SUPERIOR DOM BOSCO; SCHLUMBERGER SERVICOS PETROLEO MATRIZ; FUNDACAO AMPARO A PESQUISA AO DESENVOLV CIENTIFICO TECNOLOGICO MA; SCIENTIA PLENA,SCIENTIA PLENA,1,0
232,5483912524409,4.0, , , ,19.0,32.0,UNIVERSIDADE FEDERAL RIO GRANDE SUL; UNIVERSIDADE FEDERAL SAO CARLOS; UNIVERSIDADE FEDERAL SANTA MARIA; REVISTA BRASILEIRA CIENCIA SOLO IMPRESSO; QUIMICA NOVA IMPRESSO; CIENCIA RURAL UFSM IMPRESSO; LAND DEGRADATION AMP DEVELOPMENT PRINT,LAND DEGRADATION AMP DEVELOPMENT PRINT,0,0
233,5489166544996,4.0, , , ,9.0,4.0,UNIVERSIDADE FEDERAL MINAS GERAIS; HOSPITAL BALEIA; NATURE DERME PHARMACIA MANIPULACAO LTDA; POLICLINICA CENTRO SUL; INDUSTRIA FARMACEUTICA CATEDRAL; FARMA 1 COMERCIAL FARMACEUTICA LTDA ME; HFARMA COMERCIAL FARMACEUTICA EIRELI,HFARMA COMERCIAL FARMACEUTICA EIRELI,0,0
234,5502476585760,3.0, , , ,9.0,3.0,LABORATORIO ESTUDOS POPULACAO; GRUPO INTERESSE AMBIENTAL; UNIVERSIDADE ESTADUAL CEARA; FUNDACAO INSTITUTO BRASILEIRO GEOGRAFIA ESTATISTICA CE; LABORATORIO GEOPROCESSAMENTO; INSTITUTO PESQUISA ESTRATEGIA ECONOMICA CEARA; LABORATORIO ESTUDOS TERRITORIO EDO TURISMO; SUPERINTENDENCIA ESTADUAL MEIO AMBIENTE; UNIVERSIDADE FEDERAL CEARA; SECRETARIA FINANCAS PLANEJAMENTO ORCAMENTO MUNICIPIO CAUCAIA,SECRETARIA FINANCAS PLANEJAMENTO ORCAMENTO MUNICIPIO CAUCAIA,0,0
235,5525890108933,4.0, , , ,6.0,4.0,UNIVERSIDADE NACIONAL ROSARIO; DEPARTAMENTO TECNOLOGIA BIOQUIMICO FARMACEUTICA,,0,0
236,5564534978792,4.0, , , ,10.0,9.0,PREFEITURA JABOTICABAL; INSTITUTO TAQUARITINGUENSE ENSINO SUPERIOR; ORGANIZACAO EDUCACIONAL ALBERT SABIN; CENTRO UNIVERSITARIO CENTRAL PAULISTA; UNIVERSIDADE RIBEIRAO PRETO; LIVRARIA ESPACO PSI; PREFEITURA MUNICIPAL SERTAOZINHO; UNIVERSIDADE PAULISTA; UNIVERSIDADE FEDERAL PARANA; JORNAL BRASILEIRO PSIQUIATRIA UFRJ IMPRESSO; PESQUISAS PRATICAS PSICOSSOCIAIS; ESTUDOS INTERDISCIPLINARES EM PSICOLOGIA; INTERACAO EM PSICOLOGIA IMPRESSO; INTERACAO EM PSICOLOGIA ONLINE; AVALIACAO PSICOLOGICA; ESTUDOS PSICOLOGIA NATAL ONLINE; TRENDS IN PSYCHIATRY AND PSYCHOTHERAPY; GERAIS REVISTA INTERINSTITUCIONAL PSICOLOGIA,GERAIS REVISTA INTERINSTITUCIONAL PSICOLOGIA,0,0
237,5593808507369,4.0, , , ,13.0,8.0,UNIVERSIDADE FEDERAL RIO JANEIRO; ACCENTURE; TRANSPORTADORA BRASILEIRA GASODUTO BOLIVIA BRASIL; FACULDADE PARAISO; FACULDADE MIGUEL ANGELO SILVA SANTOS; CENTRO FEDERAL EDUCACAO TECNOLOGICA CELSO SUCKOW FONSECA; ANAIS SIMPEP; ANAIS ENCONTRO NACIONAL ENGENHARIA DESENVOLVIMENTO SOCIAL; REVISTA CIENTIFICA FAESA; ANAIS ENCONTRO INTERNACIONAL ECONOMIA SOLIDARIA EIES; ANAIS ENCONTRO FLUMINENSE ENGENHARIA PRODUCAO ENFEPRO; UNIVERSIDADE FEDERAL ESTADO RIO JANEIRO,UNIVERSIDADE FEDERAL ESTADO RIO JANEIRO,1,1
238,5625273834609,4.0, , , ,14.0,10.0,CRISTINA MENEZES ARQUITETURA DECORACAO SC LTDA; ANAMARIA BRETAS DINIZ FERREIRA ARQUITETOS; LUCIANA CAMPOS CARDOSO ARQUITETOS; LAENDER ARQUITETURA DESIGN URBANISMO LTDA; UNIVERSIDADE FEDERAL MINAS GERAIS; VITRAGE; LUZIANA LANNA IDIOMAS; PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS; CENTRO FEDERAL EDUCACAO TECNOLOGICA MINAS GERAIS; UNIVERSITY OF TEXAS AT AUSTIN; AMBIENTE CONSTRUIDO ONLINE,AMBIENTE CONSTRUIDO ONLINE,1,0
239,5734736583951,2.0, , , ,9.0,3.0,UNIVERSIDADE ESTADUAL CAMPINAS; UNIMED PIRACICABA; INTERMEDICI; BRADESCO SAUDE; HOSPITAL UNIMED PIRACICABA; HOSPITAL FORNECEDORES CANA PIRACICABA; UNIVERSIDADE METODISTA PIRACICABA,HOSPITAL UNIMED PIRACICABA,1,1
240,5745576663420,4.0, , , ,54.0,12.0,UNIVERSIDADE FEDERAL MINAS GERAIS; VALOR NATURAL; STCP ENGENHARIA PROJETOS LTDA; AMPLO ENGENHARIA GESTAO PROJETOS; ACTA BOTANICA BRASILICA IMPRESSO; INTERNATIONAL JOURNAL OF BIODIVERSITY AND CONSERVATION; CENTRO UNIVERSITARIO UNA; PLANTA LTDA EPP; NEOTROPICAL BIOLOGY AND CONSERVATION; PLANT ECOLOGY DORDRECHT; BRAZILIAN JOURNAL OF BOTANY; RODRIGUESIA ONLINE; FLORA JENA; FLORAM REVISTA FLORESTA AMBIENTE; OECOLOGIA AUSTRALIS; THE OPEN ECOLOGY JOURNAL; AFRICAN JOURNAL OF AGRICULTURAL RESEARCH; FACULDADE UNA BETIM; HELIYON; ECOLOGY AND EVOLUTION; ARQUIVOS MUSEU HISTORIA NATURAL; PERSPECTIVES IN ECOLOGY AND CONSERVATION; BOTANICAL SCIENCES; BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY; PLANT AND SOIL; ECOLOGICAL INDICATORS; ACTA ECOLOGICA SINICA ONLINE; PLANT BIOLOGY; GEOGRAPHY AND SUSTAINABILITY; FOLIA GEOBOTANICA,ACTA ECOLOGICA SINICA ONLINE; PLANT BIOLOGY; GEOGRAPHY AND SUSTAINABILITY; FOLIA GEOBOTANICA,1,1
241,5791997581423,4.0, , , ,114.0,27.0,UNIVERSIDADE FEDERAL RIO JANEIRO; UNIVERSIDADE FEDERAL PARA; ESTUDOS AFRO ASIATICOS; AFRO ASIA UFBA; HISTORIA UNISINOS; UNIVERSIDADE FEDERAL BAHIA; UNIVERSIDADE ESTADUAL CAMPINAS,UNIVERSIDADE ESTADUAL CAMPINAS,1,1
242,5832538933803,4.0, , , ,2.0,3.0,UNIMED; HOSPITAL RIM; HOSPITAL ARNAU VILANOVA; HOSPITAL LALIANCA CLINICA PONENT; HOSPITAL SANTA TECLA; UNIVERSITAT ROVIRA I VIRGILI; GRUPO INTERNACIONAL INVESTIGADORES EN CUIDADOS ENFERMERIA SALUD ME,UNIVERSITAT ROVIRA I VIRGILI; GRUPO INTERNACIONAL INVESTIGADORES EN CUIDADOS ENFERMERIA SALUD ME,1,1
243,5870579926552,5.0, , , ,28.0,22.0,UNIVERSIDADE TAUBATE; REVISTA EXTENSAO UNIVERSITARIA TAUBATE; UNIVERSIDADE VALE PARAIBA; REVISTA UNIVAP; FUNDACAO AMPARO A PESQUISA ESTADO MINAS GERAIS; URBE REVISTA BRASILEIRA GESTAO URBANA; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; REVISTA RISCO,REVISTA RISCO,1,0
244,5909365805525,4.0, , , ,1.0,4.0,WASHINGTON HOSPITAL CENTER; MICROSOFT CORPORATION,WASHINGTON HOSPITAL CENTER; MICROSOFT CORPORATION,1,1
245,5912403007669,4.0, , , ,11.0,8.0,ESCOLA BAHIANA MEDICINA SAUDE PUBLICA; UNIVERSIDADE FEDERAL BAHIA; LABORATORIO ANALISES CLINICAS TOXICOLOGICAS; AGENCIA NACIONAL VIGILANCIA SANITARIA; HOSPITAL GERAL ROBEERTO SANTOS; ESCOLA TECNICA ENFERMAGEM MARIA PASTOR; INSTITUTO MANTENEDOR ENSINO SUPERIOR BAHIA; FACULDADE CIENCIAS TECNOLOGIA; UNIVERSIDADE SALVADOR; INSTITUTO PESQUISAS APLICADAS UNIFACS; UNIFACS; FACULDADE CIENCIA TECNOLOGIA; POSITIVO EAD,POSITIVO EAD,1,0
