,IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacoesEmIESInternacional,UltimaFiliacaoEmIES
182,4271179529050,4.0, , , ,5.0,4.0,CAPRIL CAPRITEC; CAPRIL SERRA ANDRADAS; CENTRO REGIONAL UNIVERSITARIO ESPIRITO SANTO PINHAL; UNIVERSIDADE JOSE ROSARIO VELLANO; CAPRIL AGUAS PRATA; SITIO SANTA EDWIRGENS MARIO BECALETE; UNIVERSIDADE ESTADUAL CAMPINAS; CAPRIL MISSIATO,UNIVERSIDADE JOSE ROSARIO VELLANO,0,1
183,4273272645453,4.0, , , ,24.0,17.0,GOVERNO ESTADO PARANA; UNIVERSIDADE TECNOLOGICA FEDERAL PARANA; UNIVERSIDADE POSITIVO; FACULDADE PITAGORAS CURITIBA; ELITE CURITIBA PRE VESTIBULARES; COLEGIO MILITAR CURITIBA; UNIVERSIDADE FEDERAL PARANA; UNIVERSIDADE FEDERAL SANTA CATARINA; FUNDACAO ARAUCARIA; REVISTA BRASILEIRA PLANTAS MEDICINAIS IMPRESSO; JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING; REVISTA AMBIENTE AMP AGUA; CHEMICAL ENGINEERING JOURNAL 1996; CHEMOSPHERE OXFORD; PHOTOCHEMICAL AMP PHOTOBIOLOGICAL SCIENCES PRINT; FUNDACAO AMPARO A PESQUISA ESTADO RIO GRANDE SUL,FUNDACAO AMPARO A PESQUISA ESTADO RIO GRANDE SUL,1,0
184,4299496087718,3.0, , , ,170.0,26.0,UNIVERSIDADE FEDERAL PELOTAS; EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; UNIVERSIDADE SAO PAULO; ASSOCIACAO RIOGRANDENSE EMPREENDIMENTOS ASSIST TEC EXTENSAO RURAL; UNIVERSIDADE FEDERAL SANTA MARIA; BIOASSAY; NEOTROPICAL ENTOMOLOGY; REVISTA CIENTIFICA RURAL; CIENCIA RURAL; REVISTA BRASILEIRA AGROCIENCIA; REVISTA BRASILEIRA ENTOMOLOGIA; PESQUISA AGROPECUARIA BRASILEIRA; REVISTA BRASILEIRA FRUTICULTURA; ARQUIVOS INSTITUTO BIOLOGICO,REVISTA BRASILEIRA AGROCIENCIA,1,0
185,4328176801136,8.0, , , ,1.0,8.0,MINISTERIO FAZENDA; PONTIFICIA UNIVERSIDADE CATOLICA SAO PAULO; UNIVERSIDADE PAULISTA; REVISTA AGU; REVISTA PROCURADORIA GERAL FAZENDA NACIONAL; REVISTA PGFN; REVISTA ACADEMICA DIREITOS FUNDAMENTAIS FIEO,REVISTA AGU,0,0
186,4331004469675,4.0, , , ,13.0,32.0,UNIVERSIDADE FEDERAL MINAS GERAIS; FUNDACAO CENTRO TECNOLOGICO MINAS GERAIS; FUNDACAO AMPARO A PESQUISA ESTADO MINAS GERAIS; FUNDACAO DESENVOLVIMENTO PESQUISA UFMG; CADERNOS ARQUITETURA URBANISMO PUCMG; AMBIENTE CONSTRUIDO ONLINE 1678 8621; REVISTA TOPOS; FUNDACAO CARLOS CHAGAS FILHO AMPARO A PESQUISA ESTADO RJ; FINANCIADORA ESTUDOS PROJETOS; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; INSTITUTO RENE RACHOU FIOCRUZ MINAS; UNIVERSIDADE FEDERAL OURO PRETO,INSTITUTO RENE RACHOU FIOCRUZ MINAS; UNIVERSIDADE FEDERAL OURO PRETO,1,1
187,4347616155745,3.0, , , ,3.0,2.0,REGIONAL SCIENCE INSTITUTE; HOKKAIDO UNIVERSITY; HITACHI ZOSEN INFORMATION SYSTEMS CO LTD; EQUUS S R L OCCIDENTAL BOLIVIA; FONDO NACIONAL DESENVOLVIMENTO REGIOAL,REGIONAL SCIENCE INSTITUTE,1,0
188,4354324778920,3.0, , , ,4.0,8.0,UNIVERSIDADE FEDERAL RIO GRANDE SUL; FACULDADE ENGENHARIA QUIMICA LORENA; UNIVERSIDADE ESTADUAL RIO GRANDE SUL,UNIVERSIDADE ESTADUAL RIO GRANDE SUL,0,1
189,4405929946327,5.0, , , ,74.0,42.0,UNIVERSIDADE FEDERAL SANTA CATARINA; QUIMICA NOVA IMPRESSO; JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY IMPRESSO; QUIMICA NOVA NA ESCOLA IMPRESSO; ENERGY AMPAMP FUELS ONLINE,,0,0
190,4435568031535,5.0, , , ,1.0,5.0,PROGRAMA DESENVOLVIMENTO SOCIAL SUSTENTAVEL POVOS COMUNIDADES; ARIZONA DEPARTMENT OF COMMERCE; OXFORD REALTY ADVISORS; STUDENT CENTER; ALL CURSO IDIOMAS; STAR PLUS; UNIVERSIDADE ESTADO AMAZONAS; UNIVERSIDADE FEDERAL AMAZONAS; PROJETO NOVA CARTOGRAFIA SOCIAL AMAZONIA; ENSOME; WILDLIFE CONSERVATION SOCIETY,UNIVERSIDADE FEDERAL AMAZONAS,1,1
191,4445560688842,7.0, , , ,16.0,27.0,UNIVERSIDADE FEDERAL MINAS GERAIS; MATHEMATICAL PROBLEMS IN ENGINEERING ONLINE; ANNALS OF THE BRAZILIAN ACADEMY OF SCIENCES,ANNALS OF THE BRAZILIAN ACADEMY OF SCIENCES,0,0
192,4471569230089,4.0, , , ,1.0,4.0,APERAM SOUTH AMERICA,APERAM SOUTH AMERICA,0,0
193,4473428354479,4.0, , , ,40.0,20.0,WEG MAQUINAS SA; FUNDACAO CENTRO TECNOLOGICO JUIZ FORA; CENTRO PESQUISAS ENERGIA ELETRICA; COMPANHIA FORCA LUZ CATAGUAZES LEOPOLDINA; UNIVERSIDADE FEDERAL JUIZ FORA; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; ESCOLA SUPERIOR CANDIDO MENDES; IEEE TRANSACTIONS ON POWER SYSTEMS; INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS INC; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; INTERNATIONAL TRANSACTIONS ON ELECTRICAL ENERGY SYSTEMS; JOURNAL OF CONTROL AUTOMATION AND ELECTRICAL SYSTEMS; IEEE TRANSACTIONS ON SUSTAINABLE ENERGY; INTERNATIONAL JOURNAL OF EMERGING ELECTRIC POWER SYSTEMS; ELECTRIC POWER SYSTEMS RESEARCH,UNIVERSIDADE FEDERAL JUIZ FORA,1,1
194,4478222475085,4.0, , , ,45.0,15.0,SOCIEDADE GOIANA PECUARIA AGRICULTGURA; DEPTO PRODUCAO ANIMAL ESC VET UFG; LABORATORIO NUTRICAO ANIMAL DPAEVUFG; CRIA FERTIL CONSULTORIA AGROPECUARIA; UNIVERSIDADE FEDERAL GOIAS CAMPUS JATAI; CAMPUS JATAI UNIVERSIDADE FEDERAL GOIAS; ANIMAL REPRODUCTION SCIENCE; CIENCIA ANIMAL BRASILEIRA ONLINE; UNIVERSIDADE FEDERAL JATAI; ANNALS OF PARASITOLOGY,ANNALS OF PARASITOLOGY,1,1
195,4510508828540,5.0, , , ,236.0,29.0,UNIVERSIDADE SAO PAULO; ACADEMIA BRASILEIRA OSSEOINTEGRACAO; BRAZILIAN ORAL RESEARCH; JOURNAL OF APPLIED ORAL SCIENCE; JOURNAL OF APPLIED ORAL SCIENCE ONLINE; REVISTA ODONTOLOGICA ARACATUBA; SEMINA CIENCIAS BIOLOGICASSAUDE; INTERNATIONAL JOURNAL OF ORAL AND MAXILLOFACIAL IMPLANTS; THE OPEN DENTISTRY JOURNAL; BRAZILIAN DENTAL JOURNAL; TITANIUM INTERNATIONAL SCIENTIFIC JOURNAL OF IMPLANTS AMP BIOMATERIALS; PHOTOMEDICINE AND LASER SURGERY; INDIAN JOURNAL OF DENTAL RESEARCH; JOURNAL OF OSSEOINTEGRATION; INTERNATIONAL SCHOLARLY RESEARCH NETWORK DENTISTRY; EUROPEAN JOURNAL OF DENTISTRY; RGO REVISTA GAUCHA ODONTOLOGIA IMPRESSO; PERIODONTIA FORTALEZA; HISTOLOGY AND HISTOPATHOLOGY; CLINICAL ORAL IMPLANTS RESEARCH; JOURNAL OF PERIODONTAL RESEARCH; REVISTA PAN AMAZONICA SAUDE IMPRESSO; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; JOURNAL OF PERIODONTOLOGY 1970; ACS APPLIED MATERIALS AMP INTERFACES PRINT; IMPLANT NEWS; REVISTA DENTAL PRESS PERIODONTIA IMPLANTOLOGIA; BRITISH JOURNAL OF MEDICINE AND MEDICAL RESEARCH; DENTAL ORAL AND CRANIOFACIAL RESEARCH; IMPLANTNEWS; CLINICAL IMPLANT DENTISTRY AND RELATED RESEARCH; BIOSCIENCE JOURNAL; JOURNAL OF DENTISTRY AND ORAL HYGIENE; ORAL DISEASES; BRITISH JOURNAL OF APPLIES SCIOENCE AMP TECHNOLOGY; DENTAL PRESS IMPLANTOLOGY; REVISTA CROMG; CHINESE JOURNAL OF DENTAL RESEARCH; LASERS IN SURGERY AND MEDICINE PRINT; BMC ORAL HEALTH ONLINE; PHOTODIAGNOSIS AND PHOTODYNAMIC THERAPY; CRITICAL REVIEWS IN MICROBIOLOGY; CURRENT BIOACTIVE COMPOUNDS; BRAZILIAN ORAL RESEARCH IMPRESSO; ACTA ODONTOLOGICA SCANDINAVICA,ACTA ODONTOLOGICA SCANDINAVICA,1,1
196,4515274341354,6.0, , , ,2.0,6.0,UNIVERSIDADE FEDERAL SANTA CATARINA; AGENCIA R B S NOTICIAS LTDA; UNIVERSIDADE VALE ITAJAI; RADIO T V CULTURA S A; JORNAL SANTA CATARINA,UNIVERSIDADE FEDERAL SANTA CATARINA,0,1
197,4515964877163,2.0, , , ,49.0,35.0,UNIVERSIDADE FEDERAL RURAL SEMI ARIDO; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; UNIVERSIDADE FEDERAL PARAIBA; UNIVERSIDADE ESTADUAL CEARA; UNIVERSIDADE SAO PAULO,UNIVERSIDADE FEDERAL RURAL SEMI ARIDO,0,1
198,4530949909455,4.0, , , ,3.0,29.0,UNIVERSIDADE CAXIAS SUL; INSTITUTO CRIMINALISTICA; DEPARTAMENTO ESTADUAL TRANSITO; STRAIN OXFORD; UNIVERSIDADE FEDERAL SANTA MARIA,UNIVERSIDADE FEDERAL SANTA MARIA,1,1
199,4597502232092,2.0, , , ,107.0,27.0,UNIVERSIDADE ESTADUAL CAMPINAS; REVISTA FACULDADE ODONTOLOGIA BAURU 0104 8007; ORAL DISEASES 1354 523X; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; ORAL DISEASES; ONCOGENE; ORAL ONCOLOGY,ORAL DISEASES 1354 523X,0,0
200,4638134848449,4.0, , , ,1.0,4.0,ESCOLA ESTADUAL ARCHITICLINO SANTOS; CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS; ESCOLA ESTADUAL SAMUEL KLABIN,ESCOLA ESTADUAL ARCHITICLINO SANTOS,0,0
201,4657477950633,4.0, , , ,60.0,14.0,ACADEMIA IRON WORKS GYM; UNIVERSIDADE ESTADUAL LONDRINA; ACADEMIA BRISE VOLE; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; DINABOL; EUCATEX; REVISTA BRASILEIRA CIENCIAS ESPORTE; JOURNAL OF STRENGTH AND CONDITIONING RESEARCH; REVISTA BRASILEIRA CIENCIA MOVIMENTO; INTERNATIONAL JOURNAL OF SPORTS MEDICINE; UNIVERSIDADE NORTE PARANA; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; JOURNAL OF SPORTS MEDICINE AND PHYSICAL FITNESS TESTO STAMPATO; FUNDACAO NACIONAL DESENVOLVIMENTO ENSINO SUPERIOR PARTICULAR; NUTRITION AND HEALTH; SPORTS BIOMECHANICS; JOURNAL OF BACK AND MUSCULOSKELETAL REHABILITATION; THE OPEN SPORTS SCIENCES JOURNAL; EUROPEAN JOURNAL OF SPORT SCIENCE; APPLIED PHYSIOLOGY NUTRITION AND METABOLISM; AMINO ACIDS; JOURNAL OF ORTHOPAEDICS SPINE AND SPORTS MEDICINE; INTERNATIONAL JOURNAL OF EXPERIMENTAL PATHOLOGY; JOURNAL OF SPORT AND HEALTH SCIENCE; EXPERIMENTAL PHYSIOLOGY; JOURNAL OF FUNCTIONAL MORPHOLOGY AND KINESIOLOGY; PLOS ONE; FRONTIERS IN PEDIATRICS 2296 236,PLOS ONE; FRONTIERS IN PEDIATRICS 2296 236,1,1
202,4672740914211,4.0, , , ,17.0,10.0,DEPARTAMENTO BIOLOGIA GERAL; UNIVERSIDADE SAO PAULOPIRACICABA; UNIVERSIDADE FEDERAL MINAS GERAIS; CORNELL UNIVERSITY; HOBART AND WILLIAM SMITH COLLEGES,HOBART AND WILLIAM SMITH COLLEGES,1,1
203,4692975996288,2.0, , , ,243.0,23.0,UNIVERSIDADE SAO PAULO; REVISTA DIREITO ENERGIA IBDE; REVISTA ABDI; REVISTA CADE; REVISTA DIREITO PUBLICO ECONOMIA RDPE; PONTIFICIA UNIVERSIDADE CATOLICA SAO PAULO; UNIVERSIDADE SAO JUDAS TADEU; FUNDACAO GETULIO VARGAS; FUNDACAO GETULIO VARGAS SP; ESCOLA SUPERIOR ADVOCACIA OAB; INSTITUTO SERZEDELLO CORREA TRIBUNAL CONTAS UNIAO; UNIVERSIDADE FEDERAL FLUMINENSE; UNIVERSIDADE BRASILIA; FACULDADE SAUDE PUBLICA; MINISTERIO DAS COMUNICACOES; AGENCIA NACIONAL TELECOMUNICACOES; ORDEM DOS ADVOGADOS BRASIL SP; GOVERNO ESTADO SAO PAULO; NUCLEO ESTUDOS SOBRE POLITICA SOCIEDADE; CAMARA DOS DEPUTADOS; COMISSAO SERVICOS PUBLICOS ENERGIA; AGENCIA NACIONAL ENERGIA ELETRICA; MINISTERIO DAS CIDADES; DEPARTAMENTO ESTRADAS RODAGEM SAO PAULO; BANCO NACIONAL DESENVOLVIMENTO ECONOMICO SOCIAL; PETROLEO BRASILEIRO RIO JANEIRO MATRIZ; BANCO INTERNACIONAL RECONSTRUCAO DESENVOLVIMENTO BANCO MUNDIAL; ASSOCIACAO BRASILEIRA DAS AGENCIAS REGULADORAS; EMPRESA METROPOLITANA TRANSPORTES URBANOS SAO PAULO; ASSOCIACAO IBEROAMERICANA ESTUDOS REGULACAO; PREFEITURA MUNICIPAL VITORIA; REVISTA CONCORRENCIA REGULACAO; REVISTA DIREITO ADMINISTRATIVO RDA; REVISTA BRASILEIRA INFRAESTRUTURA RBINF; REVISTA SINTESE LICITACOES CONTRATOS CONVENIOS; REVISTA SINTESE RESPONSABILIDADE PUBLICA; REDAC REVISTA DIREITO ADMINISTRATIVO CONTEMPORANEO; REVISTA DIGITAL DIREITO ADMINISTRATIVO; RDDP REVISTA DIGITAL DIREITO PUBLICO USP; REVISTA PESQUISAS JURIDICAS UFRN; REVISTA ESTUDOS ECONOMICOS USP; REVISTA JURIDICA PRESIDENCIA; REVISTA DIREITO DESENVOLVIMENTO HUMANO PUCPR; REVISTA CNJ,REVISTA DIREITO DESENVOLVIMENTO HUMANO PUCPR; REVISTA CNJ,1,0
204,4706603300740,4.0, , , ,13.0,3.0,UNIVERSIDADE FEDERAL PELOTAS; ASSOCIACAO EDUCACIONAL FREI NIVALDO LIEBEL CELER FACULDADES; ESCOLA ARTES CHAPECO; UNIVERSIDADE OESTE SANTA CATARINA; UNIVERSIDADE COMUNITARIA REGIAO CHAPECO; SECRETARIA CULTURA PREFEITURA MUNICIPAL CHAPECO; FUNDACAO CULTURAL CHAPECO PREFEITURA MUNICIPAL CHAPECO; UNIVERSIDADE ESTADO SANTA CATARINA; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA SUL RIO GRANDENSE; INSTITUTO FEDERAL SUL RIO GRANDENSE CAMPUS LAJEADO; REVISTA COMPOR,REVISTA COMPOR,0,0
205,4724819270398,4.0, , , ,18.0,4.0,UNIVERSIDADE ESTADUAL MARINGA; ASSOCIACAO MEDICA PARANA; CENTRO UNIVERSITARIO INGA; HOSPITAL UNIVERSITARIO REGIONAL MARINGA; HOSPITAL SANTA RITA,HOSPITAL SANTA RITA,0,0
206,4733536024382,4.0, , , ,1.0,4.0,SERVICO SOCIAL INDUSTRIA; UNIAO METROPOLITANA EDUCACAO CULTURA; UNIDADES ENSINO SUPERIOR BAHIA; INSTITUTO MANTENEDOR ENSINO SUPERIOR BAHIA; UNIVERSIDADE FEDERAL BAHIA; SECRETARIA PLANEJAMENTO ESTADO BAHIA; DELEGACIA RECEITA FEDERAL JULGAMENTO EM SALVADOR; UNIVERSIDADE ESTADUAL FEIRA SANTANA,UNIAO METROPOLITANA EDUCACAO CULTURA,0,0
207,4789009786905,4.0, , , ,11.0,8.0,ESCOLA SENADOR CARLOS JOSE BOTELHO; UNIVERSIDADE FEDERAL SAO CARLOS; JOURNAL OF MECHANICS OF MATERIALS AND STRUCTURES; NEW MEXICO STATE UNIVERSITY; UNIVERSITY OF ILINOIS AT URBANA CHAMPAIGN; MATHEMATICAL METHODS IN THE APPLIED SCIENCES ONLINE; UNIVERSIDADE SAO PAULO,UNIVERSITY OF ILINOIS AT URBANA CHAMPAIGN,1,1
208,4802555138483,5.0, , , ,23.0,8.0,UNIVERSIDADE FEDERAL CAMPINA GRANDE; CENTRO NACIONAL PESQUISA ALGODAO; SERVICO APOIO AS MICRO PEQUENAS EMPRESAS JOAO PESSOA; UNIVERSIDADE FEDERAL PARAIBA; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; REVISTA BRASILEIRA INFORMACOES CIENTIFICAS; INSTITUTO NACIONAL SEMIARIDO; INSTITUTO BIOEDUCACAO; FACULDADE NORTE PARANA; REVISTA BRASILEIRA GESTAO AMBIENTAL; GRUPO VERDE AGROECOLOGIA ABELHA GVAA; INFORMATIVO TECNICO SEMIARIDO,UNIVERSIDADE FEDERAL CAMPINA GRANDE; REVISTA BRASILEIRA GESTAO AMBIENTAL,1,1
209,4806540819784,4.0, , , ,41.0,20.0,UNIVERSIDADE FEDERAL MINAS GERAIS; PONTIFICIA UNIVERSIDADE CATOLICA; HOSPITAL MUNICIPAL ODILON BEHRENS; FUNDACAO LEGIAO BRASILEIRA ASSISTENCIA; ASSOCIACAO BRASILEIRA ODONTOLOGIA; HOSPITAL FELICIO ROCHO; PREFEITURA MUNICIPAL PORTO ALEGRE; UNIVERSIDADE SAO PAULO; PREFEITURA SAO BRAS SUACUI; PREFEITURA CONGONHAS; MACEDONIAN JOURNAL OF MEDICAL SCIENCES; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; DENTISTRY; INTERNATIONAL JOURNAL OF DENTISTRY PRINT; BIOMED RESEARCH INTERNATIONAL; JOURNAL OF MORPHOLOGICAL SCIENCES; ASSOCIACAO BRASILEIRA CIRURGIOES DENTISTAS; GRIFFITH UNIVERSITY,GRIFFITH UNIVERSITY,1,1
210,4848430135482,3.0, , , ,2.0,4.0,HOSPITAL UNIVERSITARIO EVANGELICO CURITIBA; HOSPITAL INFANTIL PEQUENO PRINCIPE; HOSPITAL VITA CURITIBA; HOSPITAL REGIONAL INFANTIL WALDEMAR MONASTIER; PONTIFICIA UNIVERSIDADE CATOLICA PARANA; FACULDADE EVANGELICA PARANA; CLINICA PARANAENSE ASSISTENCIA MEDICA,HOSPITAL UNIVERSITARIO EVANGELICO CURITIBA,1,0
211,4865282778612,4.0, , , ,3.0,7.0,UNIVERSIDADE FEDERAL VALE SAO FRANCISCO; NORCONSULT PROJETOS CONSULTORIA LTDA; MINISTERIO PLANEJAMENTO ORCAMENTO GESTAO; INSTITUTO EDUCACAO SUPERIOR BRASILIA,INSTITUTO EDUCACAO SUPERIOR BRASILIA,0,0
212,4923271744434,5.0, , , ,29.0,27.0,UNIVERSIDADE FEDERAL ALAGOAS; FUNDACAO AMPARO A PESQUISA ESTADO ALAGOAS; VIVENCIA NATAL; UNIVERSIDADE TIRADENTES; IMPETO; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; UNIVERSITA DI BOLOGNA,UNIVERSIDADE FEDERAL ALAGOAS,1,1
213,4928784504087,3.0, , , ,25.0,11.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; MINISTERIO PUBLICO SAO PAULO; UNIVERSIDADE ESTADUAL MARINGA; REVISTA BRASILEIRA ENGENHARIA AGRICOLA AMBIENTAL ONLINE; FORUM AMBIENTAL ALTA PAULISTA; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; ANAP; REVISTA GESTAO AMBIENTAL SUSTENTABILIDADE; REVISTA ESTUDOS AMBIENTAIS ONLINE; RWTHA AACHEN UNIVERSITY; REVISTA DAE,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; REVISTA DAE,0,1
214,4959743108152,1.0, , , ,1.0,1.0,,,0,0
215,4969240358578,4.0, , , ,11.0,6.0,FUNDACAO OSWALDO CRUZ; UNIVERSIDADE FEDERAL SERGIPE; ANNALS OF CLINICAL CYTOLOGY AND PATHOLOGY; CENTRO APERFEICOAMENTO PROFISSIONAL BIOMEDICO; CENTRO ENSINO JORDAO ROSARIO; FACULDADE EDUCACAO SAO LUIS; FACULDADES INTEGRADAS MARIA THEREZA; COLEGIO PEDRO SEGUNDO; DIALOGOS PERSPECTIVAS EM EDUCACAO ESPECIAL; PREFEITURA CIDADE RIO JANEIRO,CENTRO APERFEICOAMENTO PROFISSIONAL BIOMEDICO; COLEGIO PEDRO SEGUNDO; PREFEITURA CIDADE RIO JANEIRO,0,1
216,4992444844493,4.0, , , ,9.0,17.0,FUNDACAO OSWALDO CRUZ; UNIVERSIDADE ESTACIO SA; AGENCIA NACIONAL VIGILANCIA SANITARIA; SECRETARIA ESTADO SAUDE RIO JANEIRO; CADERNOS SAUDE PUBLICA FIOCRUZ; CIENCIA SAUDE COLETIVA IMPRESSO,CIENCIA SAUDE COLETIVA IMPRESSO,0,0
217,5005751598450,3.0, , , ,33.0,8.0,CAIXA ECONOMICA FEDERAL; BANCO BRASIL SA; OBJETIVA JR; FACULDADE PALOTINA SANTA MARIA; INTERNATIONAL JOURNAL OF MANAGEMENT AND BUSINESS STUDIES; FUNDACAO EDUCACIONAL MACHADO ASSIS; UNIVERSIDADE FRANCISCANA; REVISTA ADMINISTRACAO UFSM; REVISTA PALOTINA ADMINISTRACAO; UNIVERSIDADE FEDERAL SANTA MARIA; UNIVERSIDADE REGIONAL INTEGRADA ALTO URUGUAI DAS MISSOES; INSTITUTO FEDERAL FARROUPILHA; REVISTA GESTAO FINANCAS CONTABILIDADE; ECONOMIC MODELLING; INTERNATIONAL INVENTION JOURNAL OF ARTS AND SOCIAL SCIENCES; REVISTA CENTRO CIENCIAS SOCIAIS HUMANAS UNIVERSIDADE FEDERAL SA; JOURNAL OF ECONOMICS AND INTERNATIONAL BUSINESS MANAGEMENT; INTERNATIONAL REVIEW OF FINANCIAL ANALYSIS; ECONOMIA GESTAO; CADERNO PROFISSIONAL ADMINISTRACAO UNIMEP; RAM REVISTA ADMINISTRACAO MACKENZIE ONLINE; REVISTA CIENCIA INOVACAO INSTITUTO FEDERAL FARROUPILHA; REVISTA ADMINISTRACAO IMED; REVISTA GESTAO AMP TECNOLOGIA,REVISTA ADMINISTRACAO IMED; REVISTA GESTAO AMP TECNOLOGIA,1,0
218,5014507037419,5.0, , , ,39.0,19.0,REVISTA BRASILEIRA FINANCAS; UNIVERSIDADE FEDERAL FLUMINENSE; ENGEVISTA UFF; RELATORIOS PESQUISA EM ENGENHARIA PRODUCAO UFF; FUNDACAO GETULIO VARGAS; PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO,RELATORIOS PESQUISA EM ENGENHARIA PRODUCAO UFF,1,0
219,5025648896483,5.0, , , ,17.0,16.0,UNIVERSIDADE FEDERAL PIAUI; GOVERNO ESTADO PIAUI; REVISTA FSA FACULDADE SANTO AGOSTINHO,REVISTA FSA FACULDADE SANTO AGOSTINHO,0,1
220,5062425023779,4.0, , , ,4.0,7.0,UNIVERSIDADE FEDERAL ITAJUBA; IEEE TRANSACTIONS ON POWER DELIVERY; CONTROLE AMP AUTOMACAO ONLINE; ELECTRIC POWER SYSTEMS RESEARCH PRINT; EUROPEAN TRANSACTIONS ON ELECTRICAL POWER; REVISTA CONTROLE AMP AUTOMACAO SOCIEDADE BRASILEIRA AUTOMACAO; INTERNATIONAL JOURNAL OF ELECTRICAL POWER AMP ENERGY SYSTEMS,ELECTRIC POWER SYSTEMS RESEARCH PRINT,0,0
221,5084000543540,4.0, , , ,7.0,4.0,UNIVERSIDADE FEDERAL CAMPINA GRANDE; UNIVERSIDADE FEDERAL PARAIBA,,0,0
222,5095067087601,4.0, , , ,14.0,7.0,DALTON TRANSACTIONS 2003 PRINT; CRYSTENGCOMM CAMBRIDGE ONLINE; RSC ADVANCES AN INTERNATIONAL JOURNAL TO FURTHER THE CHEMICAL SCIENCES; JOURNAL OF MATERIALS CHEMISTRY C,,0,0
223,5097277970476,4.0, , , ,41.0,4.0,,,0,0
224,5151226931625,5.0, , , ,3.0,10.0,UNIVERSIDADE FEDERAL RIO GRANDE SUL; ASSOCIACAO BRASILEIRA ENFERMAGEM; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; INSTITUTO NACIONAL PREVIDENCIA SOCIAL; ESCOLA SAUDE PUBLICA; REVISTA BRASILEIRA ENFERMAGEM IMPRESSO,UNIVERSIDADE FEDERAL RIO GRANDE SUL,0,1
225,5208039692691,4.0, , , ,6.0,5.0,CENTRAIS ELETRICAS SEDE; UNIVERSIDADE ESTADO RIO JANEIRO; PROJETO UNICOM; PROJETO EDUCACAO COMUNITARIO ESCOLA PARQUE; SUSAN BACH BOOKS FROM BRAZIL; THE BRITISH SCHOOL; HISTORIA HISTORIOGRAFIA; CAMBRIDGE SCHOLARS PUBLISHING; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA; ASSOCIACAO DIASPORA SEM FRONTEIRAS,INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA; ASSOCIACAO DIASPORA SEM FRONTEIRAS,1,1
