,IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacoesEmIESInternacional,UltimaFiliacaoEmIES,ListaIESInternacional,PrimeiraArea,PrimeiraAreaNumeric
546,1015426476877097,4.0,0,CIENCIAS BIOLOGICAS,0,72.0,23.0,INSTITUTO BUTANTAN; UNIVERSIDADE SAO PAULO; COORDENADORIA CONTROLE DOENCAS; AMERICAN TARANTULA SOCIETY; IHERINGIA SERIE ZOOLOGIA 0073 4721; REVISTA IBERICA ARACNOLOGIA 1576 9518; ZOOTAXA AUCKLAND 1175 5326; JOURNAL OF ARACHNOLOGY; RAFFLES BULLETIN OF ZOOLOGY 0217 2445; MYGALOMORPH; INSTITUTO NACIONAL BIODIVERSIDAD; REVISTA BRASILEIRA ZOOLOGIA; UNIVERSIDADE ESTADUAL SUDOESTE BAHIA; JOURNAL OF THE BRITISH TARANTULA SOCIETY; BOLETIN LA SOCIEDAD ENTOMOLOGICA ARAGONESA; ACTA AMAZONICA; ENTOMOLOGICAL NEWS; ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; REVISTA BIOLOGIA TROPICAL; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; NORTH WESTERN JOURNAL OF ZOOLOGY PRINT; CHECKLIST JOURNAL OF SPECIES LISTS AND DISTRIBUTION 1809 127X; INSTITUTO NACIONAL PESQUISAS AMAZONIA; INSECT CONSERVATION AND DIVERSITY PRINT; ZOOLOGICAL STUDIES; REVISTA MEXICANA BIODIVERSIDAD; BULLETIN OF THE BRITISH ARACHNOLOGICAL SOCIETY; RUFFORD SMALL GRANTS FOR NATURE CONSERVATION; BRITISH TARANTULA SOCIETY OVERSEAS RESEARCH GRANT; ZOOKEYS PRINT; JOURNAL OF NATURAL HISTORY; NATIONAL RESEARCH FOUNDATION SOUTH AFRICA; PLOS ONE; COMISION SECTORIAL INVESTIGACION CIENTIFICA UNIVERSIDAD LA REPUBLICA; ANAIS ACADEMIA BRASILEIRA CIENCIAS ONLINE; ARACHNOLOGY; PHILIPPINE JOURNAL OF SYSTEMATIC BIOLOGY; REVISTA PERUANA BIOLOGIA IMPRESA; ZOOSYSTEMATICS AND EVOLUTION; JOURNAL OF ASIA PACIFIC BIODIVERSITY; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; MUSEU ZOOLOGIA UNIVERSIDADE SAO PAULO; EUROPEAN JOURNAL OF TAXONOMY; INTERNATIONAL JOURNAL OF ZOOLOGY PRINT; REVISTA SOCIEDADE BRASILEIRA MEDICINA TROPICAL IMPRESSO; FUNDACAO APOIO A PESQUISA A INOVACAO TECNOLOGICA ESTADO SERGIPE; INVERTEBRATE SYSTEMATICS; BIOTEMAS UFSC; FUNDACAO AMPARO A PESQUISA ESTADO MATO GROSSO; TOXICON; UNIVERSIDADE FEDERAL SANTA MARIA; PAPEIS AVULSOS ZOOLOGIA ONLINE; TURKISH JOURNAL OF ZOOLOGY; SCIENTIA AMAZONIA,INSTITUTO BUTANTAN,1,1,US/BR/NZ/EC/BR/ZA/GB/BR/BR/BR,CIENCIAS BIOLOGICAS,0
547,1015438922741203,4.0,1,CIENCIAS AGRARIAS,0,2.0,10.0,COORDENADORIA ASSISTENCIA TECNICA INTEGRAL, ,0,0,,CIENCIAS AGRARIAS,2
548,1015459345828494,4.0,1,ENGENHARIAS,0,16.0,15.0,INSTITUTO PESQUISAS TECNOLOGICAS ESTADO SAO PAULO; CENTRO TECNICO AEROESPACIAL; COMPANHIA SIDERURGICA NACIONAL; FACULDADE TECNOLOGIA PINDAMONHANGABA; JOURNAL OF AEROSPACE TECHNOLOGY AND MANAGEMENT; JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS; INSTITUTO AERONAUTICA ESPACO; MASSACHUSETTS INSTITUTE OF TECHNOLOGY; MATERIALS LETTERS GENERAL ED; IEEE TRANSACTIONS ON MAGNETICS; INSTITUTO NACIONAL PESQUISAS ESPACIAIS,INSTITUTO NACIONAL PESQUISAS ESPACIAIS,1,0,BR/US/US,ENGENHARIAS,3
549,1015489218721270,4.0,0,CIENCIAS DA SAUDE,0,4.0,5.0,HOSPITAL MATERNIDADE SANTA RITA; HOSPITAL MATERNIDADE SANTA HELENA; STK NUCLEO CIRURGIA PLASTICA; UNIVERSIDADE FEDERAL MINAS GERAIS; SOC BRA CIR PLASTICA MINAS GERAIS; ASSOCIACAO MEDICA MINAS GERAIS; HOSPITAL MATER DEI,SOC BRA CIR PLASTICA MINAS GERAIS,0,1,BR/BR,CIENCIAS DA SAUDE,4
550,1015519801762585,6.0,0,CIENCIAS HUMANAS,1,3.0,42.0,WEST VIRGINIA UNIVERSITY, ,1,0,US,CIENCIAS HUMANAS,6
551,1015526528616497,3.0,1,CIENCIAS BIOLOGICAS,1,4.0,4.0,UNIVERSIDADE ESTADUAL PAULISTA; UNIVERSIDADE PAULISTA; FACULDADE MEDICINA BOTUCATU UNESP; CENTRO UNIVERSITARIO SAGRADO CORACAO; CENTRO UNIVERSITARIO LINS; INSTITUTO BIOCIENCIAS BOTUCATU UNESP; HEMOCENTRO BOTUCATU HOSPITAL DAS CLINICAS FACULDADE MEDICINA UNESP; HOSPITAL DAS CLINICAS FACULDADE MEDICINA BOTUCATU,HOSPITAL DAS CLINICAS FACULDADE MEDICINA BOTUCATU,1,1,BR/PL/BR/BR/US,CIENCIAS BIOLOGICAS,0
552,1015595649851827,4.0,0,CIENCIAS DA SAUDE,1,23.0,8.0,HOSPITAL CLINICAS PORTO ALEGRE; GREMIO FOOT BALL PORTO ALEGRENSE; HOSPITAL PRONTO SOCORRO PORTO ALEGRE; INSTITUTO CARDIOLOGIA RIO GRANDE SUL; UNIVERSIDADE FEDERAL RIO GRANDE SUL; GRUPO HOSPITALAR CONCEICAO HOSPNS CONCEICAO SA; HOSPITAL MOINHOS VENTO; FACULDADE SERRA GAUCHA,FACULDADE SERRA GAUCHA,0,0,BR/BR,CIENCIAS DA SAUDE,4
553,1015606045427445,4.0,0,LINGUISTICA LETRAS E ARTES,0,3.0,2.0,PREFEITURA MUNICIPAL JUIZ FORA; COLEGIO APLICACAO JOAO XXIII,COLEGIO APLICACAO JOAO XXIII,0,0,,LINGUISTICA LETRAS E ARTES,7
554,1015630966805198,3.0,0,OUTROS; CIENCIAS AGRARIAS,0,6.0,4.0,FAZENDA SANTA JULIA; FAZENDA SAO JOAO; MULTI AGRO EXPORTADORA IMPORTADORA LTDA; FUCHS AGRO BRASIL LTDA; BRAZIL MELON PRODUCAO EXPORTACAO IMPORTACAO; GOVERNO ESTADO RIO GRANDE NORTE; UNIVERSIDADE FEDERAL RURAL SEMI ARIDO,UNIVERSIDADE FEDERAL RURAL SEMI ARIDO,0,1,BR,OUTROS,8
555,1015684335679217,4.0,1,CIENCIAS BIOLOGICAS,0,189.0,42.0,UNIVERSIDADE FEDERAL MINAS GERAIS; CENTRO PESQUISAS RENE RACHOU FUNDACAO OSWALDO CRUZ; UNIVERSIDADE BRASILIA; ASSOCIACAO DOS PESQUISADORES INPA; UNIVERSIDADE FEDERAL OURO PRETO; FAPESP FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; CONSELHO NACIONAL PESQUISA; JOURNAL OF IMMUNOLOGICAL METHODS PRINT; PARASITOLOGY INTERNATIONAL PRINT; VACCINE GUILDFORD; INFECTION GENETICS AND EVOLUTION PRINT; RESEARCH IN VETERINARY SCIENCE; THE VETERINARY JOURNAL LONDON ENGLAND 1997; FUNDACAO OSWALDO CRUZ; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; FUNDACAO EZEQUIEL DIAS; CNPQ CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; FUNDACAO AMPARO A PESQUISA ESPIRITO SANTO; FUNDACAO AMPARO A PESQUISA ESTADO ALAGOAS; FUNDACAO AMPARO A PESQUISA ESTADO AMAZONAS; PROGRAMA IBEROAMERICANO CIENCIA Y TECNOLOGIA PARA EL DESARROLLO; INSITUTO PESQUISA CLINICA EVANDRO CHAGAS; FUNDACAO AMPARO A PESQUISA ESTADO BAHIA; FINANCIADORA ESTUDOS PROJETOS; FUNDACAO APOIO DESENVOLVIMENTO ENSINO CIENCIA TECNOLOGIA MS; SISTEMA UNICO SAUDE; FUNDACAO AMPARO A CIENCIA TECNOLOGIA ESTADO PERNAMBUCO; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; UNIVERSIDADE FEDERAL PARAIBA; UNIVERSIDADE ESTADUAL MARANHAO; UNIVERSIDADE FEDERAL PIAUI; PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS,UNIVERSIDADE FEDERAL PIAUI; PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS,1,1,BR/BR/BR/BR/ES/PK/BR/BR/BR/BR,CIENCIAS BIOLOGICAS,0
556,1015708524752830,5.0,1,ENGENHARIAS,0,2.0,12.0,SECRETARIA ESTADO ENERGIA MINAS COMUNICACOES; SECRETARIA GERAL GOVERNO; SECRETARIA ESPECIAL GOVERNO; CONSELHO EDITORIAL FUNDACAO CIENCIA TECNOLOGIA CIENTEC; SECRETARIA ADMINISTRACAO DOS RECURSOS HUMANOS; GOVERNO ESTADO RIO GRANDE SUL; UNIVERSIDADE FEDERAL RIO GRANDE SUL; FUNDACAO CIENCIA TECNOLOGIA; LABORATORIO AERODINAMICA DAS CONSTRUCOES; FUNDACAO EMPRESA ESCOLA ENGENHARIA UFRGS; SINDICATO DOS ENGENHEIROS RS; ESPACO ENERGIA; JUSSARA MATTUELLA CONSULTORIA EM ENERGIA EOLICA LTDA,ESPACO ENERGIA,0,0,BR,ENGENHARIAS,3
557,1015732375729406,3.0,1,CIENCIAS HUMANAS,0,3.0,2.0,ESCOLA ESTADUAL CLAUDIONOR LOPES; ESCOLA ESTADUAL HELDER AQUINO; ESCOLA ESTADUAL SENADOR ANTONIO MARTINS; SECRETARIA ESTADO EDUCACAO MINAS GERAIS; UNIVERSIDADE FEDERAL VICOSA; ESCOLA ESTADUAL CORONEL CANTIDIO DRUMOND; ESCOLA ESTADUAL CAETANO MARINHO; UNIVERSIDADE TECNOLOGICA FEDERAL PARANA,UNIVERSIDADE FEDERAL VICOSA,0,1,BR/BR,CIENCIAS HUMANAS,6
558,1015734301156706,5.0,1,CIENCIAS SOCIAIS APLICADAS; CIENCIAS BIOLOGICAS,0,47.0,29.0,UNIVERSIDADE FEDERAL RIO GRANDE SUL; FUNDACAO ZOOBOTANICA RIO GRANDE SUL; REVISTA BRASILEIRA BIOCIENCIAS; REVISTA BRASILEIRA ZOOLOGIA; IHERINGIA SERIE ZOOLOGIA; BIOCIENCIAS PORTO ALEGRE; BIOTEMAS UFSC; CHIROPTERA NEOTROPICAL; SEMINA CIENCIAS BIOLOGICAS SAUDE ONLINE; CHECK LIST SAO PAULO ONLINE,CHECK LIST SAO PAULO ONLINE,0,1,BR,CIENCIAS SOCIAIS APLICADAS,5
559,1015798975492836,4.0,1,CIENCIAS HUMANAS,1,21.0,17.0,UNIVERSIDADE ESTADUAL LONDRINA; CENTRO PSICOTERAPIA ESTUDO COMPORTAMENTO; UNIVERSIDADE FEDERAL SAO CARLOS; UNIVERSITY OF SOUTH AUSTRALIA; PSICOLOGIA CIENCIA PROFISSAO; REVISTA BRASILEIRA ANALISE COMPORTAMENTOREBAC; PSICOLOGIA TEORIA PESQUISA UNB IMPRESSO; ACTA COMPORTAMENTALIA; REVISTA BRASILEIRA ANALISE COMPORTAMENTO; REVISTA BRASILEIRA TERAPIA COMPORTAMENTAL COGNITIVA ONLINE; INTERACAO EM PSICOLOGIA ONLINE; PERSPECTIVAS EM ANALISE COMPORTAMENTO; BEHAVIOR AND SOCIAL ISSUES; REVISTA BRASILEIRA TERAPIA COMPORTAMENTAL COGNITIVA IMPRESSO; PERSPECTIVES ON BEHAVIOR SCIENCE,PERSPECTIVES ON BEHAVIOR SCIENCE,1,0,BR/BR/AU/US/US,CIENCIAS HUMANAS,6
560,1015868478480965,4.0,1,CIENCIAS BIOLOGICAS; CIENCIAS AGRARIAS,1,67.0,17.0,JARDIM BOTANICO BRASILIA; TROPICAL BRYOLOGY; UNIVERSIDADE BRASILIA; HERINGERIANA; RODRIGUESIA IMPRESSO; UNIVERSIDADE ESTADO BAHIA; BIOTEMAS UFSC; ESCOLA NACIONAL BOTANICA TROPICAL; INSTITUTO PESQUISA JARDIM BOTANICO RIO JANEIRO; REVISTA BIOLOGIA NEOTROPICAL; UNIVERSIDADE FEDERAL DOS VALES JEQUITINHONHA MUCURI; INSTITUTO BOTANICA; PHYTOTAXA; UNIVERSIDADE ESTADO MATO GROSSO,UNIVERSIDADE ESTADO MATO GROSSO,0,1,BR/BR/BR/BR,CIENCIAS BIOLOGICAS,0
561,1015869228676997,2.0,1,CIENCIAS HUMANAS; LINGUISTICA LETRAS E ARTES,1,10.0,15.0,UNIVERSIDADE FEDERAL SAO CARLOS; EDITORA CLARALUZ LTDA; FACULDADE CIENCIAS LETRAS ARARAQUARA; EDITORA CLARALUZ; UNIVERSIDADE FRANCA; FACULDADE JANDAIA SUL; CENTRO UNIVERSITARIO CENTRAL PAULISTA; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; REVISTA ESTUDOS LINGUISTICOS; REDISCO REVISTA DISCURSO CORPO; CADERNOS PESQUISA UNIVERSIDADE FEDERAL MARANHAO; REVISTA LEL EM DIS CURSO; CADERNOS PEDAGOGIA UFSCAR ONLINE; UNIVERSIDAD VALLADOLID; REVISTA GEL; CALIDOSCOPIO UNISINOS; REVISTA ENTRELINGUAS; REVEDUC; ALFA REVISTA LINGUISTICA UNESP ONLINE; REVISTA EDUCACAO TEORIA PRATICA; CADERNOS PESQUISA; PANDAEMONIUM GERMANICUM ONLINE; UNIVERSIDADE FEDERAL UBERLANDIA; REVISTA ELETRONICA EDUCACAO SAO CARLOS; ABEHACHE; ILHA DESTERRO UFSC,UNIVERSIDADE FEDERAL UBERLANDIA; REVISTA ELETRONICA EDUCACAO SAO CARLOS; ABEHACHE; ILHA DESTERRO UFSC,1,1,BR/BR/BR/BR/BR/BR/US/ES/US/BR,CIENCIAS HUMANAS,6
562,1015882558876646,4.0,0,CIENCIAS EXATAS E DA TERRA,0,43.0,9.0,UNIVERSIDADE FORTALEZA; FACULDADE SETE SETEMBRO MATRIZ; FACULDADE INTEGRADA CEARA; UNIVERSIDADE FEDERAL CEARA; CENTRO UNIVERSITARIO CHRISTUS; FUNDACAO CEARENSE PESQUISA CULTURA; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA; FUNDACAO CEARENSE APOIO AO DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; SOFTBUILDER INFORMATICA,INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA,0,1,BR/BR/BR/BR,CIENCIAS EXATAS E DA TERRA,1
563,1016025567957503,3.0,0,CIENCIAS DA SAUDE,0,149.0,48.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; UNIVERSIDADE SAO PAULO; NUTRIRE SAO PAULO,NUTRIRE SAO PAULO,1,1,BR/BR/FI,CIENCIAS DA SAUDE,4
564,1016048143175900,2.0,1,CIENCIAS BIOLOGICAS,1,40.0,30.0,INSTITUTO NACIONAL PESQUISAS AMAZONIA; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; ACTA AMAZONICA; FUNDACAO AMAZONICA DEFESA BIOSFERA; EUPHYTICA WAGENINGEN; REVISTA CIENCIAS AGRARIAS BELEM; REVISTA BRASILEIRA PESQUISA AGROPECUARIA BRASILIA; SERIE EMBRAPA COMUNICADO TECNICO BELEM; REVISTA CIENCIAS AGRO AMBIENTAIS; BIOTA NEOTROPICA; FUNDO AMPARO A PESQUISA ESTADO AMAZONAS; INTERNATIONAL JOURNAL OF FOOD SCIENCES AND NUTRITION ONLINE; THE NEW YORK BOTANICAL GARDEN; FUNDACAO AMPARO A PESQUISA ESTADO AMAZONAS; SECRETARIA EXECUTIVA ADJUNTA FLORESTAS EXTRATIVISMO SEAFESDS; REDE BIONORTE UFAMUEA; SECRETARIA ESTADO PLANEJAMENTO DESENVOLVIMENTO CTAMPI AM; SECRETARIA ESTADO MEIO AMBIENTE; NATURALIS BIODIVERSITY CENTER NATURALIS HOLANDA,SECRETARIA ESTADO PLANEJAMENTO DESENVOLVIMENTO CTAMPI AM,1,1,NL/US/US/NL,CIENCIAS BIOLOGICAS,0
565,1016070459137884,4.0,1,CIENCIAS EXATAS E DA TERRA; ENGENHARIAS,1,20.0,19.0,CENTRO TECNOLOGIA GAS; UNIVERSIDADE FEDERAL CAMPINA GRANDE; UNIVERSIDADE FEDERAL RIO GRANDE NORTE,UNIVERSIDADE FEDERAL RIO GRANDE NORTE,0,1,BR/BR,CIENCIAS EXATAS E DA TERRA,1
566,1016093168342110,3.0,1,CIENCIAS HUMANAS,0,1.0,9.0,ASSOCIACAO LUSO BRASILEIRA TRANSPESSOAL ALUBRAT, ,0,0,,CIENCIAS HUMANAS,6
567,1016153148024105,5.0,0,CIENCIAS BIOLOGICAS,1,138.0,45.0,UNIVERSIDADE FEDERAL PARAIBA; UNIVERSIDADE SAO PAULO; UNIVERSIDADE FEDERAL RIO GRANDE NORTE; REVISTA PROGRAMA CIENCIAS AGRO AMBIENTAIS 1677 6062; REVISTA NORDESTINA BIOLOGIA 0100 7653; UNIVERSIDADE FEDERAL ESPIRITO SANTO; UNIVERSIDADE ESTADUAL CEARA; BRAZILIAN JOURNAL OF MICROBIOLOGY; REVISTA BRASILEIRA FARMACOGNOSIA; NATURAL PRODUCT RESEARCH; AFRICAN JOURNAL OF PLANT SCIENCE; JOURNAL OF FOOD SCIENCE; JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY PRINT; FOODBORNE PATHOGENS AND DISEASE; ANTIBIOTICS; PTR PHYTOTHERAPY RESEARCH,ANTIBIOTICS; PTR PHYTOTHERAPY RESEARCH,1,1,BR/BR/BR/BR/BR/US,CIENCIAS BIOLOGICAS,0
568,1016171909495971,4.0,1,OUTROS,0,1.0,4.0, , ,0,0,,OUTROS,8
569,1016190480265346,1.0,0,CIENCIAS SOCIAIS APLICADAS,1,1.0,5.0,PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO; INSTITUTO SUPERIOR ENSINO LA SALLE; EMPRESA GERENCIAL PROJETOS NAVAIS; COMANDO MARINHA; ASSOCIACAO BRASILEIRA EDUCADORES LASSALISTAS,ASSOCIACAO BRASILEIRA EDUCADORES LASSALISTAS,0,0,BR,CIENCIAS SOCIAIS APLICADAS,5
570,1016191258596532,4.0,0,LINGUISTICA LETRAS E ARTES,1,14.0,7.0,CENTRO UNIVERSITARIO CIDADE; UNIVERSIDADE ESTADO RIO JANEIRO,UNIVERSIDADE ESTADO RIO JANEIRO,0,1,BR/BR,LINGUISTICA LETRAS E ARTES,7
571,1016205399128245,4.0,1,OUTROS; ENGENHARIAS,1,17.0,11.0,UNIVERSIDADE SAO PAULO AGENCIA USP INOVACAO PROGRAMA USP RECICLA; UNIVERSIDADE SAO PAULO; COMPANHIA BRASILEIRA PROJETOS EMPREENDIMENTOS; REVISTA BRASILEIRA CIENCIAS AMBIENTAIS; AFRICAN JOURNAL OF AGRICULTURAL RESEARCH; IMPACT ASSESSMENT AND PROJECT APPRAISAL; PLANEJAMENTO POLITICAS PUBLICAS; RENEWABLE AMP SUSTAINABLE ENERGY REVIEWS; AMBIENTE AMP SOCIEDADE ONLINE; REVISTA GESTAO AMBIENTAL SUSTENTABILIDADE; SOCIEDADE AMP NATUREZA UFU ONLINE; CENTRO UNIVERSITARIO SENAC; CONSULTORA AUTONOMA; JOURNAL OF CLEANER PRODUCTION; DESENVOLVIMENTO MEIO AMBIENTE UFPR; UNIVERSIDADE FEDERAL SAO PAULO,UNIVERSIDADE FEDERAL SAO PAULO,1,1,BR/US/BR/BR,OUTROS,8
572,1016208458769564,4.0,1,CIENCIAS HUMANAS; CIENCIAS SOCIAIS APLICADAS,1,2.0,7.0,UNIVERSIDADE FEDERAL MATO GROSSO; PREFEITURA MUNICIPAL VARZEA GRANDE MTSEC OBRAS URBANISMO; COORDENACAO EXTENSAO UNIVERSIDADE FEDERAL MATO GROSSO,COORDENACAO EXTENSAO UNIVERSIDADE FEDERAL MATO GROSSO,0,0,BR,CIENCIAS HUMANAS,6
573,1016218611944035,1.0,1,CIENCIAS DA SAUDE,1,8.0,1.0,UNIVERSIDADE FEDERAL ALAGOAS; PREFEITURA MUNICIPAL MACEIO; UNIVERSIDADE ESTADUAL CAMPINAS; FACULDADE ODONTOLOGIA SAO LEOPOLDO MANDIC; UNIVERSITY OF WASHINGTON,FACULDADE ODONTOLOGIA SAO LEOPOLDO MANDIC,1,1,BR/BR/BR/US,CIENCIAS DA SAUDE,4
574,1016247434871037,4.0,1,CIENCIAS AGRARIAS,1,17.0,25.0,UNIVERSIDADE ESTADUAL PIAUI; EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; EMBRAPA MEIO NORTE,EMBRAPA MEIO NORTE,0,0,BR,CIENCIAS AGRARIAS,2
575,1016268028012858,3.0,1,CIENCIAS BIOLOGICAS; OUTROS,1,7.0,4.0,UNIVERSIDADE FEDERAL PERNAMBUCO; CENTRO PESQUISAS AMBIENTAIS NORDESTE; RUFFORD FOUNDATION; CONSERVACAO INTERNACIONAL; NBL ENGENHARIA AMBIENTAL; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR,COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR,1,1,BR/GB/BR/PK,CIENCIAS BIOLOGICAS,0
576,1016302918672743,4.0,0,CIENCIAS AGRARIAS,1,1.0,4.0,UNIVERSIDADE EDUARDO MONDLANE; INSTITUTO GULBENKIAN CIENCIA; UNIVERSIDADE SAO PAULO; INSTITUTO NACIONAL SAUDE,INSTITUTO NACIONAL SAUDE,1,0,MZ/BR,CIENCIAS AGRARIAS,2
577,1016306863688088,6.0,1,CIENCIAS DA SAUDE,0,1.0,6.0, , ,0,0,,CIENCIAS DA SAUDE,4
578,1016320998962875,4.0,1,CIENCIAS BIOLOGICAS,1,46.0,23.0,UNIVERSIDADE CATOLICA BRASILIA; UNIVERSIDADE BRASILIA; BIOENERGY RESEARCH; CANNADIAN JOURNAL OF MICROBIOLOGY; AFRICAN JOURNAL OF BIOTECHNOLOGY; CARBOHYDRATE POLYMERS; PESQUISA AGROPECUARIA BRASILEIRA 1977 IMPRESSA; ENZYME RESEARCH; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; BIOCATALYSIS AND BIOTRANSFORMATION PRINT; BRAZILIAN JOURNAL OF BIOLOGY IMPRESSO; BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING IMPRESSO; GENETICS AND MOLECULAR BIOLOGY IMPRESSO; ENZYME AND MICROBIAL TECHNOLOGY; ANNALS OF BOTANY; JOURNAL OF APPLIED MICROBIOLOGY PRINT; FRONTIERS IN MICROBIOLOGY 1664 302,UNIVERSIDADE BRASILIA,1,1,BR/BR/UA/SK,CIENCIAS BIOLOGICAS,0
579,1016382585372214,4.0,0,CIENCIAS SOCIAIS APLICADAS,0,13.0,20.0,UNIVERSIDADE CANDIDO MENDES; FUNDACAO GETULIO VARGAS; PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO; UNIVERSIDADE VEIGA ALMEIDA; UNIVERSIDADE SALGADO OLIVEIRA; ASSEMBLEIA LEGISLATIVA RIO JANEIRO; MCP CONSULTORES ADVOGADOS; CENTRO UNIVERSITARIO METODISTA; UNIAO EDUCACIONAL NORTE UNINORTE; ESCOLA MAGISTRATURA ESTADO RIO JANEIRO; CENTRO UNIVERSITARIO FLUMINENSE; CONSELHO REGIONAL ENFERMAGEM RIO JANEIRO; INSTITUTO ESTUDOS DOS ESCRIVAES NOTARIOS REGISTRADORES; INSTITUTO DOS ADVOGADOS BRASILEIROS; UNIVERSIDADE NANTERRE; CENTRO BRASILEIRO MEDIACAO ARBITRAGEM; 5A VARA FEDERAL RIO JANEIRO; 34A VARA FEDERAL RIO JANEIRO; UNIVERSITE PARIS OUEST NANTERRE CREDOF,CENTRO BRASILEIRO MEDIACAO ARBITRAGEM,1,1,BR/VE/BR/BR/BR/BR/BR/BR/BR,CIENCIAS SOCIAIS APLICADAS,5
580,1016510585278216,4.0,0,CIENCIAS SOCIAIS APLICADAS,1,21.0,14.0,FACULDADE PITAGORAS CURITIBA SOCIEDADE LTDA; CENTRO UNIVERSITARIO RADIAL; UNIVERSIDADE FEDERAL PARANA; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA AMAZONAS; UNIVERSIDADE FEDERAL RIO JANEIRO; ANALISE ECONOMICA UFRGS; REVISTA ECONOMIA CONTEMPORANEA IMPRESSO; INSTITUTO BRASILEIRO POS GRADUACAO EXTENSAO; INSTITUTO ENSINO SUPERIOR CAMOES; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA ESPIRITO SANTO; INSTITUTO FEDERAL PARANA; JOURNAL OF BUSINESS AND ECONOMIC DEVELOPEMENT,INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA ESPIRITO SANTO; INSTITUTO FEDERAL PARANA,1,1,BR/BR/BR/AT/US/BR,CIENCIAS SOCIAIS APLICADAS,5
581,1016528248229857,3.0,0,CIENCIAS HUMANAS,1,12.0,13.0,UNIVERSIDADE CIDADE SAO PAULO; COLEGIO MATER AMABILIS; UNIVERSIDADE SAO MARCOS; UNIVERSIDADE BRASIL; GOVERNO ESTADO SAO PAULO; GRUHBAS PROJETOS EDUCACIONAIS; FACULDADE CHAFIC; UNIVERSIDADE ANHANGUERA SAO PAULO; CLINICA PSICOLOGIA HIPNOSE; PONTIFICIA UNIVERSIDADE CATOLICA SAO PAULO; I DELEGACIA DEFESA MULHER; CENTRO ESTADUAL EDUCACAO TECNOLOGICA PAULA SOUZA; CADERNOS PESQUISA FUNDACAO CARLOS CHAGAS IMPRESSO; UNIVERSIDADE FEDERAL SAO PAULO; FAM CENTRO UNIVERSITARIO; CENTRO UNIVERSITARIO ASSUNCAO; OLHARES REVISTA ELETRONICA DEPARTAMENTO EDUCACAO UNIFESP; REVISTA BRASILEIRA EDUCACAO IMPRESSO; REVISTA EDUCACAO CULTURA CONTEMPORANEA; REVISTA BRASILEIRA ESTUDOS PEDAGOGICOS RBEP INEP; EDUCACAO PESQUISA USP IMPRESSO; PSICOLOGIA TEORIA PRATICA; REVISTA CURRICULO SEM FRONTEIRAS,REVISTA CURRICULO SEM FRONTEIRAS,0,1,BR/BR/BR/BR/BR/BR/BR,CIENCIAS HUMANAS,6
582,1016545157498488,4.0,0,LINGUISTICA LETRAS E ARTES,0,3.0,4.0,GOVERNO ESTADO CEARA; INSTITUTO DOM JOSE EDUCACAO CULTURA; SECRETARIA EDUCACAO ESTADO CEARA; SECRETARIA EDUCACAO BASICA CEARA; CENTRO EDUCACIONAL MONSENHOR TABOSA; ORGANIZACAO EDUCACIONAL MARTINS PESSOA SC LTDA; FACULDADE REGIONAL JAGUARIBANA; DIALOGO DAS LETRAS,DIALOGO DAS LETRAS,0,1,BR,LINGUISTICA LETRAS E ARTES,7
